Kanton;Datum und Vorlage;Stimmberechtigte;Abgegebene Stimmen;Beteiligung in %;Gültige Stimmzettel;Ja;Nein;Ja in %
Bern / Berne;26.09.2004 Erleichterte Einbürgerung von Jugendlichen der zweiten Generation;688445;355586;51.7;352321;157494;194827;44.7
Bern / Berne;16.05.2004 Steuerpaket;686750;339365;49.4;336795;91820;244975;27.3
Bern / Berne;16.05.2004 Anhebung der Mehrwertsteuer für AHV/IV;686750;339375;49.4;335982;114614;221368;34.1
Bern / Berne;16.05.2004 11. AHV-Revision;686750;339374;49.4;336168;103222;232946;30.7
Bern / Berne;08.02.2004 Initiative zur Verwahrung gefährlicher Straftäter;685455;294625;43.0;289076;153267;135809;53.0
Bern / Berne;08.02.2004 Mietrecht;685455;294625;43.0;285836;104501;181335;36.6
Bern / Berne;08.02.2004 Gegenentwurf zur Avanti-Initiative;685455;294625;43.0;291898;104149;187749;35.7
Bern / Berne;18.05.2003 Lehrstelleninitiative;683773;332381;48.6;323669;104936;218733;32.4
Bern / Berne;18.05.2003 Moratorium Plus;683773;332384;48.6;325036;134691;190345;41.4
Bern / Berne;18.05.2003 Strom ohne Atom;683773;332386;48.6;327891;106600;221291;32.5
Bern / Berne;18.05.2003 Gleiche Rechte für Behinderte;683773;332478;48.6;325302;119438;205864;36.7
Bern / Berne;18.05.2003 Gesundheitsinitiative;683773;332398;48.6;324069;88948;235121;27.4
Bern / Berne;18.05.2003 Sonntagsinitiative;683773;332478;48.6;329837;138535;191302;42.0
Bern / Berne;18.05.2003 Ja zu fairen Mieten;683773;332352;48.6;322649;105884;216765;32.8
Bern / Berne;18.05.2003 Zivilschutz;683773;332419;48.6;321451;269771;51680;83.9
Bern / Berne;18.05.2003 Armee XXI;683773;332414;48.6;319218;256677;62541;80.4
Bern / Berne;09.02.2003 Kantonale Beiträge an Spitalbehandlungen;681855;163410;24.0;161011;126858;34153;78.8
Bern / Berne;09.02.2003 Änderung Volksrechte;681855;163414;24.0;161012;120059;40953;74.6
Bern / Berne;24.11.2002 Arbeitslosenversicherungsgesetz;682010;317688;46.6;309839;171217;138622;55.3
Bern / Berne;24.11.2002 Gegen Asylrechtsmissbrauch;682010;317758;46.6;314810;153136;161674;48.6
Bern / Berne;22.09.2002 Elektrizitätsmarktgesetz;681520;286005;42.0;275292;139334;135958;50.6
Bern / Berne;22.09.2002 Gold für AHV, Kantone und Stiftung;681520;286240;42.0;285826;138808;137905;50.2
Bern / Berne;22.09.2002 Goldinitiative;681520;286240;42.0;285826;132388;147235;47.3
Bern / Berne;02.06.2002 Für Mutter und Kind;680119;258053;37.9;254148;48509;205639;19.1
Bern / Berne;02.06.2002 Fristenregelung;680119;258052;37.9;255052;187251;67801;73.4
Bern / Berne;03.03.2002 Kürzere Arbeitszeit;679161;390964;57.6;385788;90294;295494;23.4
Bern / Berne;03.03.2002 UNO-Beitritt;679161;390991;57.6;388177;219081;169096;56.4
Bern / Berne;02.12.2001 Kapitalgewinnsteuer;678411;262460;38.7;257478;106929;150549;41.5
Bern / Berne;02.12.2001 Ziviler Friedensdienst;678411;262462;38.7;258309;54096;204213;20.9
Bern / Berne;02.12.2001 Schweiz ohne Armee;678411;262487;38.7;259440;50973;208467;19.6
Bern / Berne;02.12.2001 Energie statt Arbeit besteuern;678411;262485;38.7;257650;62441;195209;24.2
Bern / Berne;02.12.2001 Schuldenbremse;678411;262487;38.7;257047;221078;35969;86.0
Bern / Berne;10.06.2001 Aufhebung Bistumsartikel;677735;277445;40.9;260993;157062;103931;60.2
Bern / Berne;10.06.2001 Militärgesetz: Ausbildungszusammenarbeit;677735;277493;40.9;274080;157416;116664;57.4
Bern / Berne;10.06.2001 Militärgesetz: Bewaffnung;677735;277514;40.9;274855;158670;116185;57.7
Bern / Berne;04.03.2001 Strassen für alle;676680;366213;54.1;364145;80545;283600;22.1
Bern / Berne;04.03.2001 Arzneimittel-Initiative;676680;366201;54.1;361122;113278;247844;31.4
Bern / Berne;04.03.2001 Ja zu Europa!;676680;366212;54.1;362863;85036;277827;23.4
Bern / Berne;26.11.2000 Bundespersonalgesetz;676646;292380;43.2;283707;193905;89802;68.3
Bern / Berne;26.11.2000 Spitalkosteninitiative;676646;292377;43.2;288877;41936;246941;14.5
Bern / Berne;26.11.2000 Umverteilungsinitiative;676646;292381;43.2;288760;94182;194578;32.6
Bern / Berne;26.11.2000 Rentenalter ab 62 für Frau und Mann;676646;292380;43.2;288774;124797;163977;43.2
Bern / Berne;26.11.2000 Flexibilisierung der AHV;676646;292377;43.2;287854;104084;183770;36.2
Bern / Berne;24.09.2000 Konstruktives Referendum;676980;300137;44.3;286495;93223;193272;32.5
Bern / Berne;24.09.2000 Regelung der Zuwanderung;676980;301301;44.5;298152;109637;188515;36.8
Bern / Berne;24.09.2000 Umweltabgabe;676980;300552;44.4;291571;142716;148855;48.9
Bern / Berne;24.09.2000 Förderabgabe;676980;300424;44.4;298409;144440;143505;50.2
Bern / Berne;24.09.2000 Solarinitiative;676980;300424;44.4;298409;98873;192565;33.9
Bern / Berne;21.05.2000 Bilaterale Abkommen mit der EU;675852;301277;44.6;299327;204882;94445;68.4
Bern / Berne;12.03.2000 Verkehrshalbierungs-Initiative;675545;293439;43.4;291096;67945;223151;23.3
Bern / Berne;12.03.2000 Menschenwürdige Fortpflanzung;675545;293439;43.4;285382;82378;203004;28.9
Bern / Berne;12.03.2000 Quoten-Initiative;675545;293435;43.4;288654;47248;241406;16.4
